,timesteps,full_model,clinical,cnv,mirna,mutation,rna
0,89.0,0.0016669452431434942,0.0016863747186636373,0.0016952160940992861,0.0017047690463248542,0.0016662516624385054,0.001704754700388477
1,94.0,0.002678827870642371,0.0026967130995489454,0.0026670963936911364,0.0027776887466576315,0.0026711599279496297,0.0027702945998299322
2,116.0,0.002678827870642371,0.0026967130995489454,0.0026670963936911364,0.0027776887466576315,0.0026711599279496297,0.0027702945998299322
3,129.0,0.003141771600688575,0.0031414164559012987,0.003148395879963261,0.003240630528544204,0.003133223519397648,0.003254423939250838
4,147.0,0.003141771600688575,0.0031414164559012987,0.003148395879963261,0.003240630528544204,0.003133223519397648,0.003254423939250838
5,168.0,0.003141771600688575,0.0031414164559012987,0.003148395879963261,0.003240630528544204,0.003133223519397648,0.003254423939250838
6,185.0,0.003141771600688575,0.0031414164559012987,0.003148395879963261,0.003240630528544204,0.003133223519397648,0.003254423939250838
7,192.0,0.0038032308575686475,0.0037826378897105883,0.003945848408290008,0.0038328773060669957,0.003789554210232471,0.0039141996516101904
8,220.0,0.003810921526296511,0.00375258117329033,0.004064056138989914,0.003690447086666518,0.0037986243617416887,0.003899863447537924
9,239.0,0.003810921526296511,0.00375258117329033,0.004064056138989914,0.003690447086666518,0.0037986243617416887,0.003899863447537924
10,257.0,0.003810921526296511,0.00375258117329033,0.004064056138989914,0.003690447086666518,0.0037986243617416887,0.003899863447537924
11,277.0,0.003810921526296511,0.00375258117329033,0.004064056138989914,0.003690447086666518,0.0037986243617416887,0.003899863447537924
12,360.0,0.005299944446438006,0.005291986679676549,0.0058324247200384005,0.005144205922874715,0.005283501896822058,0.005347996563975661
13,395.0,0.05833596895773276,0.059734071415658,0.05956960858620212,0.05697696779987228,0.0581962071772373,0.05876498431845164
14,446.0,0.05951177863717128,0.060994695476926146,0.06036082236043227,0.05786761526641099,0.059350128522069535,0.06034444040305029
15,528.0,0.06072250882227852,0.0626240684016987,0.06116614461491947,0.05909972583611458,0.06058906963372612,0.06182383007424342
