,timesteps,full_model,clinical,cnv,mirna,mutation,rna
0,2.0,6.971630999814248e-05,7.159959014850078e-05,6.35950598001694e-05,6.328400246402757e-05,7.066664464005194e-05,6.212674081152022e-05
1,4.0,6.971630999814248e-05,7.159959014850078e-05,6.35950598001694e-05,6.328400246402757e-05,7.066664464005194e-05,6.212674081152022e-05
2,6.0,0.00027578675784077416,0.0002739182985512957,0.00026988286729952087,0.0002634047283309836,0.0002749983834564527,0.0002586706323208638
3,12.0,0.00047560746187968984,0.0004809628803831971,0.00047439631789036386,0.0004454380952727774,0.00047364120626695356,0.0004346153324009377
4,14.0,0.0004658887952439845,0.00047567832281894437,0.0004610540661342503,0.00044661963134594014,0.00046334861129997086,0.0004243208983726597
5,18.0,0.0006022025471688105,0.0006174622353178251,0.0005873097740100318,0.0005581709610251799,0.0005996025843084231,0.0005414316789272828
6,24.0,0.000755889969105011,0.0007696410327926332,0.0007281517748373875,0.0007303043480761647,0.0007541281391602734,0.0007010907797617051
7,28.0,0.000755889969105011,0.0007696410327926332,0.0007281517748373875,0.0007303043480761647,0.0007541281391602734,0.0007010907797617051
8,31.0,0.0007770777234437124,0.000792423477317449,0.0007420175130556275,0.0007488602154541148,0.0007736210192732542,0.0007211122490306271
9,36.0,0.0010292712724475357,0.0010432603755106743,0.0009924846116098037,0.0010191023653461698,0.0010321690693706716,0.0009685578822098543
10,40.0,0.0010292712724475357,0.0010432603755106743,0.0009924846116098037,0.0010191023653461698,0.0010321690693706716,0.0009685578822098543
11,49.0,0.001186882758475503,0.0012217888749356122,0.0011823193584298267,0.0012055307897898889,0.0011916069328302325,0.0011598593484630584
12,55.0,0.0016620051179968046,0.001698540881279293,0.0017078836904040934,0.0016778517719554956,0.0016734714110206144,0.0016233100947966664
13,61.0,0.0022315603251618367,0.0022875182341106,0.002292388703025691,0.002381440748686038,0.0022377181953691823,0.002223167330018614
14,70.0,0.0022315603251618367,0.0022875182341106,0.002292388703025691,0.002381440748686038,0.0022377181953691823,0.002223167330018614
15,85.0,0.003383675801531199,0.0034533340959281922,0.0034903155417040006,0.0034816061124366224,0.0033975768738726177,0.0033252349757559667
16,100.0,0.004388320196722449,0.004459559255449193,0.0044739902898069984,0.004485677211388378,0.004384426474856314,0.004240845172835234
17,113.0,0.005223685549266809,0.0052955318647192225,0.005291929817843223,0.005236711756978846,0.005218294266041637,0.004978565731255406
18,123.0,0.03215621919755004,0.032391153823173265,0.03310564708342553,0.034305710332060285,0.03219599272613109,0.03261274874832493
19,146.0,0.034404130487661506,0.03471697207244206,0.03557210015995288,0.036261595371364905,0.0343947135882678,0.03446011918172323
20,166.0,0.03557417722121237,0.036113102702800576,0.0366464632993193,0.03802837402221406,0.0357359728955401,0.035684498026650815
21,185.0,0.03684543124708572,0.037482077003457945,0.037962529798629,0.038660208766422025,0.03697577774487463,0.036559394754301276
22,206.0,0.036932308776917985,0.03743925572075185,0.03804330242243917,0.03956961569247494,0.03706934302797442,0.03676210205534829
23,222.0,0.03918519976918697,0.03957989058142276,0.040132965418595005,0.041409047203491874,0.039163593834668525,0.03890153320963019
24,258.0,0.04024302987413476,0.04062161369619416,0.040882367869247024,0.042202025044033246,0.04016962939770254,0.0399553049213477
25,274.0,0.07354295374187585,0.07462254421674479,0.07380054050990309,0.0733285154495754,0.0741124394162,0.07292085835204602
26,329.0,0.10907935278799996,0.10895331857376572,0.10891627575802851,0.10762431846113704,0.10986490965891223,0.1093329288635609
27,357.0,0.11200060117764987,0.11223751017703423,0.11194999547492245,0.1100999294143596,0.11314689368716492,0.11231065999497895
28,396.0,0.11585039136523925,0.11588487367462298,0.11643933381620386,0.11416551829528832,0.11725790504651329,0.1153675642325372
29,428.0,0.13397005684665117,0.13351203952578355,0.13785691113905496,0.13848711384272827,0.13493260902781556,0.13603516142037594
30,474.0,0.13515837332081157,0.13537565424933282,0.13958920422904458,0.14108751579454668,0.13627942508775176,0.13720325960476418
31,540.0,0.16357108287933939,0.16157465915690025,0.16611559115265165,0.16748151811190287,0.16459646915683315,0.1656776300460174
32,587.0,0.16560889834701426,0.1640438060684398,0.16726656493163986,0.17102680015898206,0.16685780687107932,0.16664551006574999
