,timesteps,full_model,clinical,cnv,mirna,mutation,rna
0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2,11.0,0.0,0.0,0.0,0.0,0.0,0.0
3,12.0,0.0,0.0,0.0,0.0,0.0,0.0
4,14.0,0.0,0.0,0.0,0.0,0.0,0.0
5,15.0,0.0,0.0,0.0,0.0,0.0,0.0
6,17.0,0.0,0.0,0.0,0.0,0.0,0.0
7,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8,59.0,0.0,0.0,0.0,0.0,0.0,0.0
9,99.0,9.008151875583781e-05,0.00010323225676240213,8.669950596549321e-05,0.00010379956002243962,8.783994500277383e-05,8.89362040833588e-05
10,133.0,8.675392787182746e-05,0.00010479983804148917,8.046509914641005e-05,0.00010070201330377753,8.554070471687575e-05,8.473305078342604e-05
11,213.0,0.0005293891010385428,0.0005276959873688541,0.0005260904610975122,0.0005799881844547559,0.0005254579982742845,0.0005315001555656735
12,263.0,0.0023208121607261895,0.0024044656667940277,0.0022774989231254586,0.0025057333209267374,0.0022624407840385863,0.002151682011473141
13,282.0,0.08549332440007636,0.08818524388791203,0.08550148276102204,0.08489621740974254,0.08566846968607704,0.09059027025341501
14,353.0,0.08552266726873184,0.08778089947338613,0.08545562390672191,0.08472169236230548,0.08570882067281466,0.08987266909428719
15,384.0,0.13547491719644264,0.1344721140073893,0.1350722427810062,0.1336828183001948,0.1354619848174248,0.13892176862817943
16,422.0,0.13134814531381053,0.13082316958908596,0.13086259148027854,0.12968985489683818,0.13120813088391625,0.13647348603344697
17,440.0,0.12923358645988897,0.13042960424162156,0.12879437282530226,0.12701389836108862,0.1290590509580793,0.13482246051370206
18,470.0,0.12748200390944261,0.12934711373570973,0.12678360382779724,0.12512456255596388,0.12722100502395914,0.1355832724652929
19,507.0,0.1689377207298618,0.17127589756307132,0.16849861917785922,0.16624962062312182,0.16855127863259553,0.17206198529406994
20,650.0,0.16452236625959363,0.16593686509516525,0.16556424815438928,0.16209068873064694,0.16445156645273204,0.16863290967954236
21,710.0,0.16270781733290043,0.1645364770394245,0.1639175764814398,0.16060116510679953,0.16221417054673645,0.1673898751225187
22,743.0,0.17384743769132116,0.180235169873056,0.1752548864397686,0.17389688972016537,0.17411662564754132,0.1929783397983862
23,808.0,0.1962650611202611,0.2069349469500468,0.19743533881918465,0.19645714580043222,0.19738278165071002,0.21436206924843962
24,824.0,0.2063482484992975,0.2156236519054241,0.20979784744924512,0.2067246219296104,0.20749323589939273,0.24115667062835908
25,896.0,0.1950816141839773,0.20596275165653957,0.19890361229888515,0.19657792703797963,0.19610754156893231,0.23314954533136617
26,952.0,0.19247096652846138,0.20342087114540391,0.19584217345884258,0.19543098900338932,0.1932003436226566,0.23101246806043235
27,996.0,0.24342294683615415,0.254073881213528,0.2459049519612166,0.24785311905082555,0.24611143405456634,0.27384020644247176
28,1059.0,0.23697122238378504,0.24922605631557498,0.2397366327825958,0.2421637844843904,0.23958107202129375,0.26567385742522165
29,1136.0,0.23175836424042726,0.24543471982327272,0.23489987653889247,0.23791763013891157,0.23429443998319066,0.2572374476441243
30,1204.0,0.22935371446478958,0.24620898639379682,0.23092815214062284,0.23465563422189478,0.23246628408326175,0.2520730743546792
31,1280.0,0.21958912420662016,0.2369462997234011,0.22289747383938155,0.22522378789553574,0.22293478428070546,0.2464667518322959
32,1330.0,0.25875801442571644,0.269587933617344,0.2613773479185053,0.2607376066735912,0.2626017215525567,0.2785738316773422
33,1441.0,0.24301336688954717,0.2571634545573567,0.24565982556393334,0.2472527869864473,0.2468508785423456,0.2625136120799368
34,1478.0,0.23746503648029774,0.251218188092327,0.2399230066520855,0.2418873147364484,0.24226881331315817,0.2568570556673197
35,1524.0,0.24361034763252212,0.25969053759512684,0.2459937332059324,0.243685819636461,0.2478892895676526,0.26715982445919556
36,1628.0,0.23752795628656337,0.2535822389575555,0.239469851905355,0.23781580302853716,0.24239782076740649,0.2594336442682226
37,1716.0,0.23752795628656337,0.2535822389575555,0.239469851905355,0.23781580302853716,0.24239782076740649,0.2594336442682226
38,1807.0,0.2287061612322794,0.24512393273365365,0.23099563743586182,0.22824894267038298,0.23568742564491266,0.24945746512372963
39,1910.0,0.21913402466023021,0.23819183247352416,0.22099149646637667,0.21840115923230724,0.22542237994191677,0.23684243796477322
40,1992.0,0.22061692901954327,0.2317683524064258,0.22634321446541353,0.21658813499408722,0.2272896655192861,0.2377467212727721
41,2073.0,0.20255168641835272,0.21514907117012808,0.21078807110282352,0.20199090384096166,0.20899917158340384,0.2197768866208215
42,2367.0,0.17805745315155894,0.20199612393582378,0.18477381626475625,0.17321737210576463,0.1874018864717363,0.2095650107712946
43,2717.0,0.19170885415834335,0.1952143495063503,0.19759558100968097,0.19245684396765614,0.19470687530142075,0.21217769886892654
44,2889.0,0.18146908153855798,0.18625580890509127,0.18867209962295253,0.1860390245668711,0.18346199810183378,0.20465434638830987
