,timesteps,full_model,clinical,cnv,mirna,mutation,rna
1,11.0,1.4501245744349978e-05,1.4608398620656223e-05,1.4516762919659118e-05,1.696172645966502e-05,1.525228823483573e-05,1.603827115190097e-05
2,15.0,1.4050494761202566e-05,1.4073657906097106e-05,1.3632826586832075e-05,1.7299811467571714e-05,1.4833663555303682e-05,1.528413481985057e-05
3,19.0,6.308082361412929e-05,5.9851088544477435e-05,5.645549513762341e-05,6.220171766314213e-05,6.503472074152938e-05,5.854253723564786e-05
4,23.0,0.00011335495793136264,0.00011062611104846576,0.00010627309020410569,0.0001240697670981691,0.0001201461697468484,0.00010710429776639266
5,27.0,0.00011707481580125222,0.00011405913779666245,0.00010822017600032575,0.00012801501369357203,0.0001238721498971089,0.00010716730616062151
6,33.0,0.00020301659287211732,0.00020013367007563809,0.00019217328601238954,0.0002078659164984485,0.0002234243081359507,0.00019265980254432827
7,35.0,0.00017880080195981004,0.00018702877396818585,0.00016743375899888494,0.00018849776050677166,0.00021058112576143612,0.00017344779601557908
8,39.0,0.00017880080195981004,0.00018702877396818585,0.00016743375899888494,0.00018849776050677166,0.00021058112576143612,0.00017344779601557908
9,44.0,0.00016883932707082767,0.00017634371517216018,0.00015951173020090764,0.00018322405459748954,0.00020464148322558176,0.00016729168529589395
10,48.0,0.00016883932707082767,0.00017634371517216018,0.00015951173020090764,0.00018322405459748954,0.00020464148322558176,0.00016729168529589395
11,62.0,0.00039363045858465073,0.00041106810423656963,0.00037547759652386056,0.0004293740716925402,0.00043110983634859904,0.0004054665316373115
12,76.0,0.0006263651842149949,0.0006533384153462737,0.0005794957140917852,0.0006829825238698281,0.0006616029953307952,0.0006374195509653764
13,91.0,0.030820337498002778,0.03053549192216582,0.03108457794734121,0.030770979412636613,0.031116935548366427,0.030615453195192655
14,103.0,0.030803962805935264,0.030454149325387907,0.03101910378166465,0.030759876248514208,0.031019468883461854,0.03069041369906564
15,115.0,0.030823326914714958,0.030474120646391722,0.031033401588813028,0.030774220864255627,0.031031260024949995,0.030705150949588526
16,127.0,0.0626938365523008,0.062594657786683,0.06264506692315945,0.06208015397946664,0.06229182725564355,0.06206983517347063
17,141.0,0.06255384814781424,0.06246241907402537,0.06246879753548273,0.061773088018454346,0.06225378896220927,0.06173802805344119
18,154.0,0.06248802030558961,0.062432924223841016,0.06242406976830149,0.061728309177892085,0.0621736938230839,0.06170262855859703
19,163.0,0.06233075210822433,0.062211395224935344,0.0624191366885308,0.061357124019383376,0.062130302043064266,0.06142859244159408
20,179.0,0.06067977825469207,0.06111116227200222,0.0608974156440014,0.05975148869665667,0.06075711216791766,0.05996122920047871
21,189.0,0.06017123334104476,0.06072018198407957,0.06044381199184917,0.059299590691938284,0.060477988457603535,0.05964090274789785
22,208.0,0.06017123334104476,0.06072018198407957,0.06044381199184917,0.059299590691938284,0.060477988457603535,0.05964090274789785
23,224.0,0.060142995470443626,0.06079265356820987,0.060304203770605,0.05931602557358068,0.06043384437022773,0.05956806689229433
24,244.0,0.060680030027342256,0.061674301891401884,0.06041586779121312,0.05972442043904842,0.061076463513610645,0.059932785906617575
25,256.0,0.06077899779353074,0.06172361130165895,0.06047280851076878,0.059855277360957276,0.061158690358286104,0.06006295837407963
26,274.0,0.06049447749713695,0.061990667804470705,0.06058138703356133,0.0597578720858657,0.0607213681707035,0.05982915584865003
27,297.0,0.06058522034006077,0.06211277055741998,0.060584511345868786,0.05985729344708694,0.060793921966530086,0.059933004300459884
28,327.0,0.09550409004869442,0.0992080057580384,0.09579215276802651,0.09389111196188729,0.09638873069405687,0.09644538532710255
29,370.0,0.09699682420352977,0.10144001846572254,0.09673781784457722,0.0963449925473957,0.09756203072123971,0.09684740095732128
30,418.0,0.09792272146189183,0.10311042754516415,0.09774690322669793,0.09690882236310536,0.09896980826861718,0.09708052289569763
31,434.0,0.0978212185976649,0.10411248646658104,0.09849059823715542,0.0965588464984584,0.09929324418499341,0.09824380423884606
32,498.0,0.10042207277547822,0.10730815165135361,0.1023839248466165,0.09898632327865461,0.10308283997063508,0.10169693158284143
33,578.0,0.10327515750296905,0.11056916087754401,0.104760650392501,0.10146721606303172,0.10569120978547061,0.10473098834850586
34,610.0,0.10998091508992129,0.11755276826240273,0.11316126545151128,0.10863319576966443,0.11227572699598735,0.11085587157307089
35,669.0,0.11440936140855605,0.12401767047797539,0.11846442854429226,0.11459673847377255,0.11623018612454883,0.11706983439037959
36,761.0,0.11799009924345631,0.12787034689877427,0.12341079159624316,0.1199080592104493,0.12135279990822796,0.12388415441947444
37,855.0,0.14907466940829925,0.15347618522530296,0.15409679228028683,0.15792243264337372,0.16089420113486103,0.15358030841267606
38,896.0,0.16552938173418524,0.17399493014353648,0.16876692931656,0.1786016003901733,0.17106114004981293,0.16862148004589927
39,940.0,0.1595961062466537,0.17520440401029233,0.16933908547563528,0.16922824547520063,0.17056922506237554,0.163692236768474
40,1043.0,0.18865015914552968,0.20246231879794055,0.198642500400955,0.201061376655993,0.19566686107895087,0.19099425532717082
41,1158.0,0.20961699730221148,0.22551305949182499,0.22072411962231836,0.22542968628947171,0.21696623794319433,0.21304772196950394
42,1221.0,0.23161576531957268,0.24838652494476282,0.24281454181735504,0.25090094734513635,0.24368069363009692,0.2357849272118086
43,1314.0,0.25727381088402257,0.27704834539469825,0.28168551573759293,0.2837729452458831,0.2688524159422535,0.2592018523630221
44,1445.0,0.29594528934141867,0.3087847105626225,0.31971803017467937,0.3157534694674456,0.30911756117193945,0.29236437301920803
45,1631.0,0.37373730150407514,0.38545437783493186,0.3872010044533434,0.38314409332797716,0.3828918148922012,0.3698194299873417
46,1790.0,0.3371299629283125,0.3384585870885217,0.3683816728457975,0.36717024663651016,0.3521385056391145,0.33907481403974954
