,timesteps,full_model,clinical,cnv,mirna,mutation,rna
0,14.0,0.00012936103162199773,0.00011892901297601916,0.00011927533094758089,0.00012661386551000652,0.0001351412644052985,0.0001230840981570237
1,32.0,0.0002860074162386317,0.0002710896865191934,0.0002702946840570259,0.0002956255947146122,0.00029554647080805475,0.0002830613108680786
2,51.0,0.00028586657519552166,0.0002672216476142203,0.0002706965127552123,0.0002982179359168842,0.0002980434245384775,0.00028710607234234156
3,64.0,0.024517301434368973,0.02431555886353155,0.024722343765920883,0.024614803089498583,0.02453948363977683,0.024549617226694485
4,90.0,0.07282107401980008,0.07227788176296221,0.07297616927417097,0.07306381939231579,0.07258350152578205,0.07291434590212258
5,110.0,0.07250698157381277,0.07205104701179858,0.07269367227107716,0.0725385207861749,0.07216871145318432,0.07249204394586446
6,126.0,0.07257143082735218,0.07200989455330223,0.0728131111722104,0.0722957031593949,0.07212161532210472,0.0724918056144888
7,142.0,0.09511631192361279,0.09553584056186808,0.09585049731197887,0.09507625513309183,0.09444163047480378,0.09476193213645182
8,153.0,0.09476157888125858,0.09514941451427202,0.09541803200887017,0.09453490154300102,0.09404538670371382,0.09465719927544866
9,160.0,0.09490472811851158,0.0951031908331682,0.09555801255267457,0.09460034271678923,0.09410760209822826,0.09471003331272254
10,179.0,0.09408657612906718,0.09442874807152181,0.09475110409446152,0.09376579937174119,0.0933039007995505,0.09431477661407114
11,188.0,0.09288365165290213,0.09341093884638854,0.09355952797839644,0.09290241200362365,0.09231691318534332,0.09340834319427607
12,201.0,0.11402412032948428,0.11921572074908689,0.11446397020906679,0.11338887109059513,0.11385784859523725,0.11467854090022406
13,216.0,0.11306304792087009,0.11832963921128277,0.11362498776286917,0.11275953658068766,0.11295910227563201,0.11364520959497915
14,225.0,0.11259511004119958,0.11768611702779942,0.11353415903050981,0.11212440924196322,0.11227582560993954,0.1132826727588721
15,237.0,0.11254828674359406,0.11765800205528393,0.11347791382443374,0.11204684858542527,0.11222749532291097,0.11321639648746426
16,256.0,0.14233171291239988,0.14641612761309913,0.1432390342072818,0.14221392572835734,0.1421477753698286,0.14336404021252466
17,279.0,0.13897684738982446,0.14418406886451232,0.14013027879460163,0.13949138431267846,0.13874392487357992,0.14018955982549403
18,307.0,0.13652906533079373,0.14166599613701694,0.13847455638561626,0.13767087249291066,0.13634723120884998,0.13878565054611244
19,327.0,0.1670078584979823,0.16998656883923638,0.16928195144785632,0.16690945121471668,0.16619284842738055,0.1685083484067044
20,348.0,0.16623829203562684,0.16985326496471703,0.16884913901260995,0.16505251431510032,0.1653778080836199,0.16698848005415662
21,354.0,0.16245697092487568,0.16638000855728252,0.16583176964735316,0.16257069849685632,0.1618787225508479,0.1639814645118278
22,368.0,0.16158221262633304,0.16492005204978644,0.16468829426897255,0.16226052551320666,0.1611698589718903,0.16326114462101723
23,388.0,0.1889308032169584,0.1918716172493296,0.19262713688552274,0.19088023155600906,0.1883858665777632,0.1914437796626586
24,397.0,0.22375554537810768,0.22255790159290345,0.22555030591208788,0.22509394361923885,0.22170851342084358,0.22447363800385578
25,413.0,0.22010354778844193,0.2178522730066692,0.22328518473037673,0.2219537513985984,0.21777236711040726,0.22118100599152007
26,439.0,0.21839182006425825,0.21673905308836652,0.2227020372665126,0.21820681134200837,0.21572995466784195,0.21930618678510172
27,462.0,0.21685637480277462,0.21457254221812544,0.22159803180250523,0.2162380274167101,0.2139950397822524,0.2180852160648525
28,484.0,0.21351138459455815,0.21145781810285139,0.21956083037957833,0.21342845627809534,0.2103781955517046,0.21412192756773268
29,514.0,0.21422807527314633,0.2121850251814116,0.22071840534371895,0.21410936308302653,0.21028735382227887,0.21388003018112847
30,540.0,0.21691304606021022,0.21160647100232666,0.22327853314783228,0.2185877362784696,0.21064577978657512,0.2162324163229861
31,572.0,0.21488399693099663,0.20638571564891156,0.22134430826959978,0.22054866673678306,0.20903191999556017,0.21499079709161564
32,605.0,0.21268953293159842,0.2033208272552605,0.21850327855143664,0.22028648717616442,0.20723760102778802,0.21416131518508208
33,654.0,0.23448800439341852,0.22005102711046745,0.24082220570947016,0.24105573194303342,0.23173728408464675,0.2367522397342984
34,743.0,0.22728825163674243,0.21376624496214738,0.23479906545203166,0.2344470022328501,0.22642645100579703,0.22982346628084713
35,815.0,0.22913722082615726,0.2134265690430312,0.23614450225155303,0.23615428311872788,0.22754379653806914,0.23154431077832224
36,876.0,0.228168376584685,0.21244359274073266,0.2354473142930395,0.23587748940744288,0.22717034262886598,0.23038473173411705
37,910.0,0.2277885576479025,0.21085836182363094,0.23524096993134122,0.23606416032956642,0.22644403472743957,0.23099553705574583
38,985.0,0.21025670168301616,0.20489441043939402,0.22092859292979952,0.21950524917858286,0.2106710246851357,0.21563352184497936
39,1036.0,0.2110856744932928,0.20507300861357097,0.22262604303096067,0.21982044638088152,0.2113480124981217,0.21580990551019638
40,1081.0,0.20669110620134254,0.20052274549342614,0.2201873782482216,0.21857369308714542,0.20709153059700638,0.213472645111499
41,1152.0,0.20782485272096834,0.20177850360251626,0.22275556145527162,0.21806801373934892,0.20683878914863707,0.21626269995057812
42,1266.0,0.20746463494766673,0.20198205405115746,0.22584945237909493,0.21984662555481374,0.20553755036540333,0.21436331943351253
43,1444.0,0.20471795090742262,0.1990271949015644,0.22579588669322512,0.21803359347120374,0.20399251074076966,0.21356139886016534
44,1636.0,0.211765962460337,0.20727004562424345,0.2327951176883699,0.22491210654996302,0.20997689524352908,0.21931105217985716
